campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
2029,Nov-50,manufacturing,email,7489,88,urban,South America,mobile,iOS,Safari,304853,0.396723579,1,85.10227273,254044.1667,0.8,0.9,0.7
2030,51-100,services,email,46475,13,rural,Europe,tablet,Windows,Firefox,220773,0.758807663,0,3575,315390,0.7,0.7,0.8
2031,10-Jan,retail,search engine,7890,36,55+,South America,tablet,iOS,Chrome,297757,0.20957806,1,219.1666667,496261.6667,0.7,0.9,0.9
2032,Nov-50,services,content marketing,39210,84,18-34,Europe,tablet,iOS,Chrome,402858,0.950879831,1,466.7857143,402858,0.7,0.9,0.9
2033,Nov-50,finance,content marketing,5722,36,suburban,North America,desktop,Android,Safari,268141,0.460854508,1,158.9444444,297934.4444,0.9,0.8,0.7
2034,100+,retail,search engine,13947,33,suburban,Europe,desktop,Windows,Safari,161340,0.092906478,1,422.6363636,179266.6667,0.9,0.7,0.7
2035,51-100,finance,social media,40018,55,18-34,North America,tablet,Android,Firefox,246170,0.845012808,1,727.6,246170,0.7,0.8,0.8
2036,Nov-50,retail,influencer,40354,63,suburban,Europe,desktop,Windows,Chrome,358077,0.894358398,1,640.5396825,397863.3333,0.9,0.7,0.9
2037,10-Jan,services,social media,46345,70,18-34,Asia-Pacific,tablet,Windows,Chrome,241165,0.729958071,1,662.0714286,241165,0.7,0.7,0.9
2038,10-Jan,finance,email,27510,69,18-34,South America,mobile,Android,Firefox,237097,0.629703981,1,398.6956522,237097,0.8,0.8,0.8
2039,Nov-50,retail,social media,44541,54,35-54,Africa,mobile,iOS,Chrome,76327,0.928418954,0,824.8333333,95408.75,0.8,0.9,0.9
2040,Nov-50,services,search engine,16207,47,55+,Africa,desktop,Android,Safari,79915,0.622055937,0,344.8297872,133191.6667,0.9,0.8,0.7
2041,100+,technology,email,20073,87,urban,Europe,desktop,Windows,Safari,476784,0.791415257,1,230.7241379,397320,0.9,0.7,0.7
2042,Nov-50,manufacturing,influencer,17647,36,suburban,Africa,desktop,Android,Chrome,192776,0.471245239,1,490.1944444,214195.5556,0.9,0.8,0.9
2043,Nov-50,finance,email,13190,88,35-54,South America,desktop,Android,Safari,440671,0.727205764,1,149.8863636,550838.75,0.9,0.8,0.7
2044,10-Jan,manufacturing,social media,41855,9,urban,Asia-Pacific,mobile,Windows,Chrome,391819,0.998982393,1,4650.555556,326515.8333,0.8,0.7,0.9
2045,100+,healthcare,content marketing,42846,43,urban,Asia-Pacific,tablet,Windows,Chrome,14272,0.382505121,1,996.4186047,11893.33333,0.7,0.7,0.9
2046,51-100,e-commerce,content marketing,13142,36,suburban,North America,tablet,iOS,Firefox,337598,0.720106707,1,365.0555556,375108.8889,0.7,0.9,0.8
2047,10-Jan,manufacturing,content marketing,31543,60,suburban,Africa,desktop,Windows,Firefox,174316,0.148891929,1,525.7166667,193684.4444,0.9,0.7,0.8
2048,51-100,finance,email,40806,13,35-54,South America,tablet,Windows,Chrome,486449,0.635098606,1,3138.923077,608061.25,0.7,0.7,0.9
2049,Nov-50,finance,content marketing,47032,14,suburban,Africa,desktop,Windows,Safari,142048,0.322887985,1,3359.428571,157831.1111,0.9,0.7,0.7
2050,10-Jan,services,search engine,31876,69,urban,South America,tablet,Windows,Firefox,101919,0.866596963,1,461.9710145,84932.5,0.7,0.7,0.8
2051,Nov-50,services,influencer,19413,69,suburban,North America,desktop,Windows,Safari,132910,0.359639572,0,281.3478261,147677.7778,0.9,0.7,0.7
2052,Nov-50,services,content marketing,5768,70,rural,Africa,desktop,iOS,Chrome,434492,0.445144216,1,82.4,620702.8571,0.9,0.9,0.9
2053,10-Jan,technology,search engine,32255,36,rural,Asia-Pacific,tablet,Windows,Safari,158906,0.980310324,1,895.9722222,227008.5714,0.7,0.7,0.7
2054,100+,finance,search engine,46946,16,35-54,North America,desktop,Android,Chrome,386029,0.215370865,1,2934.125,482536.25,0.9,0.8,0.9
2055,100+,healthcare,email,49066,75,35-54,Africa,tablet,Android,Safari,274474,0.564760933,0,654.2133333,343092.5,0.7,0.8,0.7
2056,51-100,retail,email,10557,55,35-54,Asia-Pacific,mobile,Windows,Chrome,451504,0.863758366,1,191.9454545,564380,0.8,0.7,0.9
2057,Nov-50,finance,influencer,48319,45,suburban,Asia-Pacific,desktop,Android,Firefox,248825,0.314826763,1,1073.755556,276472.2222,0.9,0.8,0.8
2058,Nov-50,manufacturing,influencer,32620,40,55+,South America,desktop,iOS,Firefox,342860,0.01527314,1,815.5,571433.3333,0.9,0.9,0.8
2059,51-100,e-commerce,social media,23691,16,35-54,Asia-Pacific,mobile,Android,Safari,435275,0.896340939,1,1480.6875,544093.75,0.8,0.8,0.7
2060,Nov-50,retail,influencer,39157,15,55+,Europe,desktop,iOS,Safari,10836,0.619632126,1,2610.466667,18060,0.9,0.9,0.7
2061,10-Jan,finance,email,44507,66,18-34,Africa,mobile,iOS,Firefox,58139,0.230425161,1,674.3484848,58139,0.8,0.9,0.8
2062,Nov-50,finance,search engine,15773,11,35-54,Africa,tablet,Android,Firefox,320785,0.276334648,1,1433.909091,400981.25,0.7,0.8,0.8
2063,100+,retail,social media,15263,41,55+,South America,mobile,Android,Chrome,214517,0.799587276,1,372.2682927,357528.3333,0.8,0.8,0.9
2064,Nov-50,technology,influencer,18386,17,55+,Asia-Pacific,tablet,Windows,Firefox,397996,0.642097984,1,1081.529412,663326.6667,0.7,0.7,0.8
2065,10-Jan,finance,search engine,27381,48,urban,South America,mobile,Windows,Chrome,427961,0.732600486,0,570.4375,356634.1667,0.8,0.7,0.9
2066,51-100,manufacturing,email,47629,86,55+,Europe,mobile,Windows,Firefox,342232,0.577222348,1,553.8255814,570386.6667,0.8,0.7,0.8
2067,Nov-50,services,content marketing,20258,26,urban,South America,mobile,Android,Chrome,16090,0.790040517,1,779.1538462,13408.33333,0.8,0.8,0.9
2068,Nov-50,finance,social media,30993,57,rural,Africa,desktop,iOS,Chrome,193950,0.821066422,1,543.7368421,277071.4286,0.9,0.9,0.9
2069,10-Jan,finance,search engine,44021,7,rural,South America,desktop,iOS,Chrome,90528,0.38689676,1,6288.714286,129325.7143,0.9,0.9,0.9
2070,Nov-50,services,email,44001,17,rural,Africa,desktop,Windows,Safari,146002,0.900961546,1,2588.294118,208574.2857,0.9,0.7,0.7
2071,51-100,manufacturing,email,17324,67,55+,North America,desktop,iOS,Chrome,232019,0.505199508,1,258.5671642,386698.3333,0.9,0.9,0.9
2072,Nov-50,manufacturing,social media,32445,85,55+,Europe,tablet,Android,Firefox,9751,0.160165548,1,381.7058824,16251.66667,0.7,0.8,0.8
2073,Nov-50,e-commerce,social media,31162,45,18-34,Europe,mobile,Android,Firefox,96620,0.21847453,0,692.4888889,96620,0.8,0.8,0.8
2074,100+,finance,influencer,9667,54,55+,Africa,tablet,iOS,Firefox,425293,0.733824773,1,179.0185185,708821.6667,0.7,0.9,0.8
2075,100+,manufacturing,influencer,37383,88,suburban,North America,mobile,Android,Chrome,243618,0.37734081,0,424.8068182,270686.6667,0.8,0.8,0.9
2076,100+,finance,social media,25786,34,suburban,Asia-Pacific,mobile,iOS,Safari,185379,0.262439648,1,758.4117647,205976.6667,0.8,0.9,0.7
2077,Nov-50,services,social media,15418,81,rural,South America,tablet,Windows,Chrome,211057,0.604772001,0,190.345679,301510,0.7,0.7,0.9
2078,Nov-50,retail,search engine,36259,86,suburban,Asia-Pacific,mobile,Android,Safari,199087,0.782270203,0,421.6162791,221207.7778,0.8,0.8,0.7
2079,100+,e-commerce,influencer,36651,42,18-34,North America,desktop,Android,Safari,395595,0.109226446,1,872.6428571,395595,0.9,0.8,0.7
2080,51-100,finance,email,19055,76,55+,Europe,desktop,Windows,Firefox,56692,0.449126044,1,250.7236842,94486.66667,0.9,0.7,0.8
2081,10-Jan,retail,influencer,14123,68,18-34,Asia-Pacific,tablet,iOS,Firefox,282228,0.771470443,1,207.6911765,282228,0.7,0.9,0.8
2082,10-Jan,technology,influencer,44756,76,55+,North America,tablet,Android,Firefox,443798,0.903628842,1,588.8947368,739663.3333,0.7,0.8,0.8
2083,Nov-50,e-commerce,social media,18755,16,urban,Europe,tablet,Android,Chrome,262683,0.013550323,1,1172.1875,218902.5,0.7,0.8,0.9
2084,100+,services,social media,14734,11,18-34,Asia-Pacific,desktop,iOS,Firefox,220155,0.65608991,1,1339.454545,220155,0.9,0.9,0.8
2085,Nov-50,e-commerce,influencer,39760,34,rural,Europe,mobile,Windows,Firefox,358741,0.597371349,1,1169.411765,512487.1429,0.8,0.7,0.8
2086,Nov-50,services,content marketing,49666,65,suburban,Africa,tablet,Android,Chrome,233392,0.517740968,1,764.0923077,259324.4444,0.7,0.8,0.9
2087,10-Jan,technology,content marketing,41827,15,suburban,Europe,mobile,Windows,Chrome,428756,0.160197065,1,2788.466667,476395.5556,0.8,0.7,0.9
2088,51-100,retail,influencer,28587,45,suburban,Europe,mobile,iOS,Safari,313479,0.741787685,1,635.2666667,348310,0.8,0.9,0.7
2089,100+,technology,content marketing,44661,68,55+,North America,tablet,iOS,Safari,419233,0.392795972,1,656.7794118,698721.6667,0.7,0.9,0.7
2090,Nov-50,retail,influencer,16741,44,55+,North America,tablet,Windows,Chrome,85109,0.234625093,0,380.4772727,141848.3333,0.7,0.7,0.9
2091,51-100,services,social media,24528,30,18-34,South America,desktop,iOS,Chrome,360024,0.850025125,1,817.6,360024,0.9,0.9,0.9
2092,100+,services,social media,28266,70,rural,North America,tablet,Windows,Safari,231233,0.307030041,1,403.8,330332.8571,0.7,0.7,0.7
2093,Nov-50,e-commerce,social media,28854,49,35-54,Africa,desktop,Android,Firefox,354271,0.198415556,0,588.8571429,442838.75,0.9,0.8,0.8
2094,Nov-50,finance,email,20706,22,55+,Africa,desktop,Windows,Safari,10906,0.31204654,0,941.1818182,18176.66667,0.9,0.7,0.7
2095,Nov-50,technology,social media,47494,72,35-54,Europe,mobile,Windows,Firefox,224717,0.18105273,1,659.6388889,280896.25,0.8,0.7,0.8
2096,51-100,services,social media,20876,72,35-54,North America,desktop,Windows,Safari,408287,0.777273122,1,289.9444444,510358.75,0.9,0.7,0.7
2097,Nov-50,services,influencer,24058,75,55+,South America,mobile,Android,Firefox,118285,0.182070135,1,320.7733333,197141.6667,0.8,0.8,0.8
2098,51-100,finance,content marketing,9548,52,18-34,North America,desktop,iOS,Safari,368739,0.716668128,1,183.6153846,368739,0.9,0.9,0.7
2099,51-100,healthcare,content marketing,34502,27,rural,South America,tablet,Android,Firefox,173640,0.162500481,0,1277.851852,248057.1429,0.7,0.8,0.8
2100,Nov-50,technology,social media,19263,66,35-54,Europe,mobile,Windows,Safari,45988,0.226306425,1,291.8636364,57485,0.8,0.7,0.7
2101,100+,manufacturing,social media,6552,16,18-34,Africa,tablet,Android,Chrome,380785,0.342519892,1,409.5,380785,0.7,0.8,0.9
2102,Nov-50,services,social media,11014,24,18-34,North America,mobile,iOS,Safari,282989,0.950060637,1,458.9166667,282989,0.8,0.9,0.7
2103,10-Jan,finance,influencer,18106,47,rural,North America,desktop,Android,Chrome,461791,0.913816199,1,385.2340426,659701.4286,0.9,0.8,0.9
2104,51-100,finance,influencer,22776,42,55+,Africa,mobile,Windows,Safari,208744,0.085115718,1,542.2857143,347906.6667,0.8,0.7,0.7
2105,51-100,services,influencer,20396,72,rural,Africa,tablet,Android,Chrome,32588,0.33582299,1,283.2777778,46554.28571,0.7,0.8,0.9
2106,Nov-50,finance,content marketing,31455,52,35-54,Asia-Pacific,mobile,Android,Safari,317888,0.34634464,1,604.9038462,397360,0.8,0.8,0.7
2107,100+,finance,email,46340,29,18-34,Asia-Pacific,tablet,Windows,Safari,262100,0.211563955,1,1597.931034,262100,0.7,0.7,0.7
2108,100+,services,content marketing,5648,45,35-54,Asia-Pacific,mobile,Windows,Chrome,286038,0.435616884,1,125.5111111,357547.5,0.8,0.7,0.9
2109,Nov-50,manufacturing,influencer,33197,10,18-34,Africa,desktop,iOS,Chrome,208451,0.747995249,1,3319.7,208451,0.9,0.9,0.9
2110,100+,services,search engine,42428,47,55+,Asia-Pacific,mobile,Android,Chrome,87646,0.099341163,1,902.7234043,146076.6667,0.8,0.8,0.9
2111,10-Jan,e-commerce,email,16609,9,18-34,North America,tablet,iOS,Firefox,161218,0.671651215,1,1845.444444,161218,0.7,0.9,0.8
2112,Nov-50,healthcare,social media,38588,59,55+,Africa,desktop,Windows,Safari,139528,0.260763505,1,654.0338983,232546.6667,0.9,0.7,0.7
2113,10-Jan,services,content marketing,31592,80,55+,North America,mobile,Windows,Firefox,395524,0.642439773,0,394.9,659206.6667,0.8,0.7,0.8
2114,100+,finance,email,20920,42,35-54,Africa,desktop,iOS,Firefox,482625,0.681893529,1,498.0952381,603281.25,0.9,0.9,0.8
2115,51-100,finance,search engine,26829,55,35-54,Europe,tablet,iOS,Firefox,433354,0.728137453,1,487.8,541692.5,0.7,0.9,0.8
2116,10-Jan,e-commerce,email,12695,33,rural,North America,desktop,Android,Firefox,249540,0.861709635,1,384.6969697,356485.7143,0.9,0.8,0.8
2117,Nov-50,manufacturing,content marketing,42644,59,35-54,Africa,tablet,iOS,Chrome,440429,0.899619765,1,722.779661,550536.25,0.7,0.9,0.9
2118,51-100,finance,influencer,24179,55,urban,South America,mobile,Android,Chrome,22051,0.759130221,1,439.6181818,18375.83333,0.8,0.8,0.9
2119,10-Jan,finance,social media,41984,89,35-54,Africa,tablet,Windows,Firefox,192797,0.481098251,1,471.7303371,240996.25,0.7,0.7,0.8
2120,100+,finance,influencer,7134,7,35-54,Europe,tablet,Windows,Firefox,105250,0.044182687,1,1019.142857,131562.5,0.7,0.7,0.8
2121,100+,services,influencer,7177,52,rural,Africa,tablet,Android,Chrome,484614,0.937107511,1,138.0192308,692305.7143,0.7,0.8,0.9
2122,Nov-50,manufacturing,content marketing,23683,68,18-34,Europe,tablet,Android,Chrome,260062,0.601327463,1,348.2794118,260062,0.7,0.8,0.9
2123,100+,retail,influencer,36506,83,rural,Asia-Pacific,mobile,Windows,Firefox,433812,0.534571,1,439.8313253,619731.4286,0.8,0.7,0.8
2124,Nov-50,finance,influencer,22767,72,urban,North America,tablet,Android,Firefox,124508,0.239485651,1,316.2083333,103756.6667,0.7,0.8,0.8
2125,100+,services,content marketing,16693,28,urban,Europe,tablet,iOS,Chrome,47359,0.684236182,1,596.1785714,39465.83333,0.7,0.9,0.9
2126,51-100,finance,content marketing,9142,45,18-34,South America,mobile,Android,Chrome,158874,0.994730954,1,203.1555556,158874,0.8,0.8,0.9
2127,51-100,services,search engine,49622,50,35-54,North America,tablet,Windows,Safari,125517,0.330029124,0,992.44,156896.25,0.7,0.7,0.7
2128,10-Jan,finance,influencer,28028,8,rural,Africa,mobile,Android,Safari,368876,0.79958003,1,3503.5,526965.7143,0.8,0.8,0.7
2129,100+,technology,email,31409,81,suburban,Africa,mobile,iOS,Safari,234572,0.29112294,1,387.7654321,260635.5556,0.8,0.9,0.7
2130,Nov-50,manufacturing,social media,7472,65,55+,Europe,tablet,Android,Safari,150574,0.487731071,1,114.9538462,250956.6667,0.7,0.8,0.7
2131,10-Jan,technology,social media,20300,34,urban,South America,desktop,Android,Firefox,402192,0.213286224,1,597.0588235,335160,0.9,0.8,0.8
2132,10-Jan,services,content marketing,35549,87,18-34,Europe,mobile,Android,Chrome,117246,0.512784704,1,408.6091954,117246,0.8,0.8,0.9
2133,Nov-50,services,content marketing,18018,73,suburban,South America,mobile,Windows,Firefox,478211,0.459300765,1,246.8219178,531345.5556,0.8,0.7,0.8
2134,Nov-50,e-commerce,search engine,17398,20,55+,Europe,desktop,Android,Safari,91660,0.038915976,1,869.9,152766.6667,0.9,0.8,0.7
2135,51-100,e-commerce,influencer,30826,22,suburban,Asia-Pacific,desktop,iOS,Safari,22749,0.381805563,1,1401.181818,25276.66667,0.9,0.9,0.7
2136,100+,services,content marketing,8110,57,35-54,Asia-Pacific,tablet,Windows,Firefox,175864,0.062722415,1,142.2807018,219830,0.7,0.7,0.8
2137,10-Jan,finance,content marketing,46094,34,18-34,Asia-Pacific,desktop,Android,Firefox,437679,0.45062566,1,1355.705882,437679,0.9,0.8,0.8
2138,51-100,technology,social media,18606,59,55+,Europe,mobile,Windows,Chrome,127865,0.980171301,1,315.3559322,213108.3333,0.8,0.7,0.9
2139,10-Jan,e-commerce,influencer,13801,58,55+,North America,desktop,Android,Safari,454339,0.29297691,1,237.9482759,757231.6667,0.9,0.8,0.7
2140,100+,finance,search engine,48994,31,35-54,Africa,mobile,Windows,Safari,392217,0.515639717,1,1580.451613,490271.25,0.8,0.7,0.7
2141,100+,technology,content marketing,27955,63,35-54,North America,tablet,Android,Firefox,338598,0.130196336,1,443.7301587,423247.5,0.7,0.8,0.8
2142,Nov-50,finance,content marketing,36811,15,35-54,Africa,desktop,iOS,Chrome,473263,0.153972628,1,2454.066667,591578.75,0.9,0.9,0.9
2143,51-100,technology,content marketing,8774,17,18-34,South America,desktop,Windows,Firefox,60701,0.355469463,0,516.1176471,60701,0.9,0.7,0.8
2144,Nov-50,services,social media,31822,51,urban,Asia-Pacific,tablet,Android,Firefox,324144,0.489737481,1,623.9607843,270120,0.7,0.8,0.8
2145,Nov-50,manufacturing,content marketing,5258,8,suburban,Asia-Pacific,tablet,Android,Firefox,312761,0.70140896,0,657.25,347512.2222,0.7,0.8,0.8
2146,100+,technology,content marketing,11868,60,18-34,Africa,desktop,Android,Safari,387341,0.456692699,1,197.8,387341,0.9,0.8,0.7
2147,Nov-50,e-commerce,social media,11817,40,18-34,Asia-Pacific,desktop,Windows,Chrome,457033,0.024385395,1,295.425,457033,0.9,0.7,0.9
2148,Nov-50,e-commerce,content marketing,43512,48,suburban,North America,desktop,Windows,Firefox,253336,0.270958867,1,906.5,281484.4444,0.9,0.7,0.8
2149,Nov-50,e-commerce,influencer,35856,83,55+,Europe,desktop,Android,Firefox,132223,0.024773297,0,432,220371.6667,0.9,0.8,0.8
2150,100+,services,influencer,17092,75,suburban,Asia-Pacific,mobile,Android,Chrome,176215,0.917941733,1,227.8933333,195794.4444,0.8,0.8,0.9
2151,Nov-50,manufacturing,social media,36100,17,35-54,Asia-Pacific,desktop,Android,Safari,467613,0.029035091,1,2123.529412,584516.25,0.9,0.8,0.7
2152,10-Jan,manufacturing,influencer,21621,35,55+,South America,mobile,Windows,Firefox,295784,0.049590395,1,617.7428571,492973.3333,0.8,0.7,0.8
2153,51-100,e-commerce,search engine,41123,11,18-34,Europe,tablet,iOS,Firefox,6849,0.298275497,1,3738.454545,6849,0.7,0.9,0.8
2154,100+,technology,content marketing,12904,26,suburban,Africa,mobile,iOS,Safari,378138,0.632328818,1,496.3076923,420153.3333,0.8,0.9,0.7
2155,10-Jan,retail,search engine,27985,45,18-34,Europe,tablet,Android,Safari,205379,0.357956838,1,621.8888889,205379,0.7,0.8,0.7
2156,Nov-50,services,influencer,6158,80,rural,Europe,desktop,Windows,Safari,927,0.061565875,1,76.975,1324.285714,0.9,0.7,0.7
2157,10-Jan,e-commerce,social media,38362,38,18-34,Africa,tablet,Android,Firefox,315536,0.836251207,1,1009.526316,315536,0.7,0.8,0.8
2158,Nov-50,e-commerce,social media,23134,35,suburban,Europe,tablet,Android,Safari,115767,0.700220507,1,660.9714286,128630,0.7,0.8,0.7
2159,Nov-50,manufacturing,search engine,21786,72,rural,South America,mobile,Windows,Firefox,464860,0.396372045,1,302.5833333,664085.7143,0.8,0.7,0.8
2160,51-100,services,influencer,30397,7,rural,North America,tablet,iOS,Safari,218103,0.676906987,1,4342.428571,311575.7143,0.7,0.9,0.7
2161,51-100,manufacturing,content marketing,15427,7,rural,Europe,desktop,Windows,Firefox,34764,0.274586925,1,2203.857143,49662.85714,0.9,0.7,0.8
2162,51-100,technology,influencer,15494,10,18-34,North America,desktop,Android,Safari,463453,0.527867804,1,1549.4,463453,0.9,0.8,0.7
2163,Nov-50,retail,influencer,12490,21,urban,South America,tablet,iOS,Firefox,185068,0.880508326,0,594.7619048,154223.3333,0.7,0.9,0.8
2164,100+,services,social media,31273,53,urban,South America,tablet,Windows,Chrome,286058,0.107681069,1,590.0566038,238381.6667,0.7,0.7,0.9
2165,Nov-50,services,email,33504,36,18-34,Europe,desktop,iOS,Safari,215274,0.846893643,1,930.6666667,215274,0.9,0.9,0.7
2166,100+,technology,content marketing,19760,12,55+,Asia-Pacific,desktop,Windows,Safari,266045,0.788548367,1,1646.666667,443408.3333,0.9,0.7,0.7
2167,51-100,finance,content marketing,43302,7,55+,Europe,desktop,Windows,Chrome,293316,0.949100879,1,6186,488860,0.9,0.7,0.9
2168,10-Jan,finance,social media,10286,77,55+,North America,mobile,iOS,Firefox,87189,0.5137768,1,133.5844156,145315,0.8,0.9,0.8
2169,51-100,retail,influencer,6613,68,55+,South America,mobile,iOS,Chrome,171842,0.274910973,0,97.25,286403.3333,0.8,0.9,0.9
2170,Nov-50,manufacturing,social media,27963,70,urban,North America,desktop,Android,Chrome,108239,0.353099344,1,399.4714286,90199.16667,0.9,0.8,0.9
2171,51-100,manufacturing,influencer,37430,11,55+,North America,desktop,Android,Firefox,142961,0.63980934,1,3402.727273,238268.3333,0.9,0.8,0.8
2172,10-Jan,finance,email,43419,60,suburban,Africa,mobile,iOS,Safari,367442,0.140795359,1,723.65,408268.8889,0.8,0.9,0.7
2173,10-Jan,e-commerce,email,8552,55,55+,South America,desktop,Android,Safari,233926,0.351668053,1,155.4909091,389876.6667,0.9,0.8,0.7
